bathrooms,bedrooms,brokerId,city,country,currency,datePriceChanged,dateSold,daysOnZillow,desktopWebHdpImageLink,festimate,hiResImageLink,hideZestimate,homeStatus,homeStatusForHDP,homeType,imageLink,isFeatured,isListingClaimedByCurrentSignedInUser,isListingOwnedByCurrentSignedInAgent,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotId,lotId64,lotSize,mediumImageLink,openHouse,open_house_info,photoCount,price,priceChange,priceForHDP,priceReduction,rentZestimate,rentalPetsFlags,shouldHighlight,state,streetAddress,tvCollectionImageLink,tvHighResImageLink,tvImageLink,watchImageLink,yearBuilt,zestimate,zillowHasRightsToImages,zipcode,zpid
1.0,1.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISqdb35rry7xih1000000000.jpg,419227.0,https://photos.zillowstatic.com/p_f/ISqdb35rry7xih1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISqdb35rry7xih1000000000.jpg,False,False,False,False,False,,False,False,40.6791,"{u'is_openHouse': True, u'is_FSBA': True}",,-73.9365,187579.0,187579.0,-1.0,https://photos.zillowstatic.com/p_c/ISqdb35rry7xih1000000000.jpg,Sun. 2:30-4pm,"{u'open_house_showing': [{u'open_house_start': 1554067800000, u'open_house_end': 1554073200000}]}",6,499000.0,,499000.0,,2100.0,,False,NY,511 Herkimer St # 2A,https://photos.zillowstatic.com/p_l/ISqdb35rry7xih1000000000.jpg,https://photos.zillowstatic.com/p_n/ISqdb35rry7xih1000000000.jpg,https://photos.zillowstatic.com/p_m/ISqdb35rry7xih1000000000.jpg,https://photos.zillowstatic.com/p_j/ISqdb35rry7xih1000000000.jpg,-1,524034.0,False,11213,2085301783
2.0,2.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS6qfr540forih1000000000.jpg,924308.0,https://photos.zillowstatic.com/p_f/IS6qfr540forih1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/IS6qfr540forih1000000000.jpg,False,False,False,False,False,,False,False,40.713401,{u'is_FSBA': True},,-73.9561,,,-1.0,https://photos.zillowstatic.com/p_c/IS6qfr540forih1000000000.jpg,,,9,1125000.0,,1125000.0,,3500.0,128.0,False,NY,99 Havemeyer St # PHB,https://photos.zillowstatic.com/p_l/IS6qfr540forih1000000000.jpg,https://photos.zillowstatic.com/p_n/IS6qfr540forih1000000000.jpg,https://photos.zillowstatic.com/p_m/IS6qfr540forih1000000000.jpg,https://photos.zillowstatic.com/p_j/IS6qfr540forih1000000000.jpg,-1,1155385.0,False,11211,2085301779
2.0,2.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISynggt6z8kghh1000000000.jpg,704681.0,https://photos.zillowstatic.com/p_f/ISynggt6z8kghh1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISynggt6z8kghh1000000000.jpg,False,False,False,False,False,,False,False,40.715698,{u'is_FSBA': True},948.0,-73.940619,,,-1.0,https://photos.zillowstatic.com/p_c/ISynggt6z8kghh1000000000.jpg,,,5,950000.0,,950000.0,,3000.0,128.0,False,NY,59 Maspeth Ave APT 2A,https://photos.zillowstatic.com/p_l/ISynggt6z8kghh1000000000.jpg,https://photos.zillowstatic.com/p_n/ISynggt6z8kghh1000000000.jpg,https://photos.zillowstatic.com/p_m/ISynggt6z8kghh1000000000.jpg,https://photos.zillowstatic.com/p_j/ISynggt6z8kghh1000000000.jpg,-1,952272.0,False,11211,79724682
1.0,1.0,35,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISqxmxbcz1hiw81000000000.jpg,272536.0,https://photos.zillowstatic.com/p_f/ISqxmxbcz1hiw81000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISqxmxbcz1hiw81000000000.jpg,False,False,False,False,False,,False,False,40.634211,{u'is_FSBA': True},,-74.030483,,,-1.0,https://photos.zillowstatic.com/p_c/ISqxmxbcz1hiw81000000000.jpg,,,10,380000.0,,380000.0,,2200.0,,False,NY,180 72nd St APT 334,https://photos.zillowstatic.com/p_l/ISqxmxbcz1hiw81000000000.jpg,https://photos.zillowstatic.com/p_n/ISqxmxbcz1hiw81000000000.jpg,https://photos.zillowstatic.com/p_m/ISqxmxbcz1hiw81000000000.jpg,https://photos.zillowstatic.com/p_j/ISqxmxbcz1hiw81000000000.jpg,-1,368293.0,False,11209,123984385
2.0,3.0,2877,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISyncppuo4j80x0000000000.jpg,1030016.0,https://photos.zillowstatic.com/p_f/ISyncppuo4j80x0000000000.jpg,True,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISyncppuo4j80x0000000000.jpg,True,False,False,False,False,,False,False,40.640883,{u'is_FSBA': True},2964.0,-73.985655,,,1520.0,https://photos.zillowstatic.com/p_c/ISyncppuo4j80x0000000000.jpg,,,5,1600000.0,,1600000.0,,2500.0,,False,NY,3805 13th Ave,https://photos.zillowstatic.com/p_l/ISyncppuo4j80x0000000000.jpg,https://photos.zillowstatic.com/p_n/ISyncppuo4j80x0000000000.jpg,https://photos.zillowstatic.com/p_m/ISyncppuo4j80x0000000000.jpg,https://photos.zillowstatic.com/p_j/ISyncppuo4j80x0000000000.jpg,-1,1391914.0,False,11218,30672019
2.0,2.0,2877,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISappprxdhwrzw0000000000.jpg,1009742.0,https://photos.zillowstatic.com/p_f/ISappprxdhwrzw0000000000.jpg,True,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISappprxdhwrzw0000000000.jpg,True,False,False,False,False,,False,False,40.640842,{u'is_FSBA': True},2964.0,-73.985698,,,1520.0,https://photos.zillowstatic.com/p_c/ISappprxdhwrzw0000000000.jpg,,,6,1600000.0,,1600000.0,,2500.0,,False,NY,3807 13th Ave,https://photos.zillowstatic.com/p_l/ISappprxdhwrzw0000000000.jpg,https://photos.zillowstatic.com/p_n/ISappprxdhwrzw0000000000.jpg,https://photos.zillowstatic.com/p_m/ISappprxdhwrzw0000000000.jpg,https://photos.zillowstatic.com/p_j/ISappprxdhwrzw0000000000.jpg,-1,1364517.0,False,11218,30672018
2.0,5.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISesmgmonyasmc0000000000.jpg,678492.0,https://photos.zillowstatic.com/p_f/ISesmgmonyasmc0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISesmgmonyasmc0000000000.jpg,False,False,False,False,False,,False,False,40.640092,{u'is_FSBA': True},2200.0,-73.950485,,,2500.0,https://photos.zillowstatic.com/p_c/ISesmgmonyasmc0000000000.jpg,,,7,899000.0,,899000.0,,2300.0,128.0,False,NY,2717 Newkirk Ave,https://photos.zillowstatic.com/p_l/ISesmgmonyasmc0000000000.jpg,https://photos.zillowstatic.com/p_n/ISesmgmonyasmc0000000000.jpg,https://photos.zillowstatic.com/p_m/ISesmgmonyasmc0000000000.jpg,https://photos.zillowstatic.com/p_j/ISesmgmonyasmc0000000000.jpg,-1,916882.0,False,11226,30669194
3.0,7.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISmqm92geja2ej0000000000.jpg,932405.0,https://photos.zillowstatic.com/p_f/ISmqm92geja2ej0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISmqm92geja2ej0000000000.jpg,False,False,False,False,False,,False,False,40.617203,{u'is_FSBA': True},2880.0,-74.000221,,,1999.0,https://photos.zillowstatic.com/p_c/ISmqm92geja2ej0000000000.jpg,,,1,1400000.0,,1400000.0,,2300.0,192.0,False,NY,1581 74th St,https://photos.zillowstatic.com/p_l/ISmqm92geja2ej0000000000.jpg,https://photos.zillowstatic.com/p_n/ISmqm92geja2ej0000000000.jpg,https://photos.zillowstatic.com/p_m/ISmqm92geja2ej0000000000.jpg,https://photos.zillowstatic.com/p_j/ISmqm92geja2ej0000000000.jpg,-1,1260007.0,False,11228,30704975
3.0,7.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISa5iuanw73xf41000000000.jpg,1052526.0,https://photos.zillowstatic.com/p_f/ISa5iuanw73xf41000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISa5iuanw73xf41000000000.jpg,False,False,False,False,False,,False,False,40.61268,{u'is_FSBA': True},3000.0,-73.965501,,,3000.0,https://photos.zillowstatic.com/p_c/ISa5iuanw73xf41000000000.jpg,,,2,2499000.0,,2499000.0,,2250.0,,False,NY,1485 E 8th St,https://photos.zillowstatic.com/p_l/ISa5iuanw73xf41000000000.jpg,https://photos.zillowstatic.com/p_n/ISa5iuanw73xf41000000000.jpg,https://photos.zillowstatic.com/p_m/ISa5iuanw73xf41000000000.jpg,https://photos.zillowstatic.com/p_j/ISa5iuanw73xf41000000000.jpg,-1,1422333.0,False,11230,30719020
1.0,2.0,15647,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS2bhvwlg6j1nv0000000000.jpg,265185.0,https://photos.zillowstatic.com/p_f/IS2bhvwlg6j1nv0000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/IS2bhvwlg6j1nv0000000000.jpg,False,False,False,False,False,,False,False,40.588492,{u'is_FSBA': True},1100.0,-73.939255,1004030009.0,1004030009.0,-1.0,https://photos.zillowstatic.com/p_c/IS2bhvwlg6j1nv0000000000.jpg,,,9,379000.0,,379000.0,,2100.0,,False,NY,3901 Nostrand Avenue # 2g FL 2,https://photos.zillowstatic.com/p_l/IS2bhvwlg6j1nv0000000000.jpg,https://photos.zillowstatic.com/p_n/IS2bhvwlg6j1nv0000000000.jpg,https://photos.zillowstatic.com/p_m/IS2bhvwlg6j1nv0000000000.jpg,https://photos.zillowstatic.com/p_j/IS2bhvwlg6j1nv0000000000.jpg,-1,331482.0,False,11235,2085305440
4.0,5.0,13643,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISeozvz50swb3q1000000000.jpg,951062.0,https://photos.zillowstatic.com/p_f/ISeozvz50swb3q1000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISeozvz50swb3q1000000000.jpg,False,False,False,False,False,,False,False,40.593307,{u'is_FSBA': True},2880.0,-73.99115,,,1934.0,https://photos.zillowstatic.com/p_c/ISeozvz50swb3q1000000000.jpg,,,11,1488000.0,,1488000.0,,2400.0,128.0,False,NY,216 Bay 40th St,https://photos.zillowstatic.com/p_l/ISeozvz50swb3q1000000000.jpg,https://photos.zillowstatic.com/p_n/ISeozvz50swb3q1000000000.jpg,https://photos.zillowstatic.com/p_m/ISeozvz50swb3q1000000000.jpg,https://photos.zillowstatic.com/p_j/ISeozvz50swb3q1000000000.jpg,-1,1285220.0,False,11214,30730895
1.0,1.0,35,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISmyo8hzzcnu170000000000.jpg,551668.0,https://photos.zillowstatic.com/p_f/ISmyo8hzzcnu170000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISmyo8hzzcnu170000000000.jpg,False,False,False,False,False,,False,False,40.678427,"{u'is_openHouse': True, u'is_FSBA': True}",800.0,-73.995797,,,-1.0,https://photos.zillowstatic.com/p_c/ISmyo8hzzcnu170000000000.jpg,Sun. 11:30am-1pm,"{u'open_house_showing': [{u'open_house_start': 1554057000000, u'open_house_end': 1554062400000}]}",12,710000.0,,710000.0,,2500.0,128.0,False,NY,395 Smith St APT 2D,https://photos.zillowstatic.com/p_l/ISmyo8hzzcnu170000000000.jpg,https://photos.zillowstatic.com/p_n/ISmyo8hzzcnu170000000000.jpg,https://photos.zillowstatic.com/p_m/ISmyo8hzzcnu170000000000.jpg,https://photos.zillowstatic.com/p_j/ISmyo8hzzcnu170000000000.jpg,-1,745498.0,False,11231,30573058
2.0,2.0,8460,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISq16jo43s076y0000000000.jpg,1190060.0,https://photos.zillowstatic.com/p_f/ISq16jo43s076y0000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISq16jo43s076y0000000000.jpg,False,False,False,False,False,,False,False,40.679,"{u'is_openHouse': True, u'is_FSBA': True}",1384.0,-73.990501,142588.0,142588.0,-1.0,https://photos.zillowstatic.com/p_c/ISq16jo43s076y0000000000.jpg,Sun. 11am-12:30pm,"{u'open_house_showing': [{u'open_house_start': 1554055200000, u'open_house_end': 1554060600000}]}",12,1498000.0,,1498000.0,,4850.0,,False,NY,361 Carroll St # A1E,https://photos.zillowstatic.com/p_l/ISq16jo43s076y0000000000.jpg,https://photos.zillowstatic.com/p_n/ISq16jo43s076y0000000000.jpg,https://photos.zillowstatic.com/p_m/ISq16jo43s076y0000000000.jpg,https://photos.zillowstatic.com/p_j/ISq16jo43s076y0000000000.jpg,-1,1487575.0,False,11231,2085306136
6.0,6.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISugouq3ixepak0000000000.jpg,1191873.0,https://photos.zillowstatic.com/p_f/ISugouq3ixepak0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISugouq3ixepak0000000000.jpg,False,False,False,False,False,,False,False,40.704065,{u'is_FSBA': True},3960.0,-73.920997,,,22097.0,https://photos.zillowstatic.com/p_c/ISugouq3ixepak0000000000.jpg,,,7,1790000.0,,1790000.0,,4995.0,128.0,False,NY,931 Hart St,https://photos.zillowstatic.com/p_l/ISugouq3ixepak0000000000.jpg,https://photos.zillowstatic.com/p_n/ISugouq3ixepak0000000000.jpg,https://photos.zillowstatic.com/p_m/ISugouq3ixepak0000000000.jpg,https://photos.zillowstatic.com/p_j/ISugouq3ixepak0000000000.jpg,-1,1610640.0,False,11237,30625508
1.0,1.0,14258,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISqhuc8o7wd9681000000000.jpg,268960.0,https://photos.zillowstatic.com/p_f/ISqhuc8o7wd9681000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISqhuc8o7wd9681000000000.jpg,False,False,False,False,False,,False,False,40.638711,{u'is_FSBA': True},750.0,-74.028072,,,9164.0,https://photos.zillowstatic.com/p_c/ISqhuc8o7wd9681000000000.jpg,,,24,349000.0,,349000.0,,2000.0,,False,NY,6702 Ridge Blvd APT 5E,https://photos.zillowstatic.com/p_l/ISqhuc8o7wd9681000000000.jpg,https://photos.zillowstatic.com/p_n/ISqhuc8o7wd9681000000000.jpg,https://photos.zillowstatic.com/p_m/ISqhuc8o7wd9681000000000.jpg,https://photos.zillowstatic.com/p_j/ISqhuc8o7wd9681000000000.jpg,-1,336201.0,False,11220,245004191
4.0,8.0,14224,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISesy9p3kqkfgl0000000000.jpg,1212704.0,https://photos.zillowstatic.com/p_f/ISesy9p3kqkfgl0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISesy9p3kqkfgl0000000000.jpg,False,False,False,False,False,,False,False,40.686066,{u'is_FSBA': True},4200.0,-73.927875,,,2100.0,https://photos.zillowstatic.com/p_c/ISesy9p3kqkfgl0000000000.jpg,,,12,1599000.0,,1599000.0,,2700.0,,False,NY,759 Jefferson Ave,https://photos.zillowstatic.com/p_l/ISesy9p3kqkfgl0000000000.jpg,https://photos.zillowstatic.com/p_n/ISesy9p3kqkfgl0000000000.jpg,https://photos.zillowstatic.com/p_m/ISesy9p3kqkfgl0000000000.jpg,https://photos.zillowstatic.com/p_j/ISesy9p3kqkfgl0000000000.jpg,-1,1515881.0,False,11221,142838017
3.0,4.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISq1qytaev9m8k1000000000.jpg,1714114.0,https://photos.zillowstatic.com/p_f/ISq1qytaev9m8k1000000000.jpg,False,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISq1qytaev9m8k1000000000.jpg,False,False,False,False,False,,False,False,40.697314,{u'is_FSBA': True},1900.0,-73.970341,,,2500.0,https://photos.zillowstatic.com/p_c/ISq1qytaev9m8k1000000000.jpg,,,10,1995000.0,,1995000.0,,2557.0,128.0,False,NY,17 Vanderbilt Ave,https://photos.zillowstatic.com/p_l/ISq1qytaev9m8k1000000000.jpg,https://photos.zillowstatic.com/p_n/ISq1qytaev9m8k1000000000.jpg,https://photos.zillowstatic.com/p_m/ISq1qytaev9m8k1000000000.jpg,https://photos.zillowstatic.com/p_j/ISq1qytaev9m8k1000000000.jpg,-1,2316371.0,False,11205,30611548
4.0,5.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISyrjdgqmrz8hk0000000000.jpg,496119.0,https://photos.zillowstatic.com/p_f/ISyrjdgqmrz8hk0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISyrjdgqmrz8hk0000000000.jpg,False,False,False,False,False,,False,False,40.593299,{u'is_FSBA': True},2880.0,-73.991203,2009683006.0,2009683006.0,-1.0,https://photos.zillowstatic.com/p_c/ISyrjdgqmrz8hk0000000000.jpg,,,10,1488000.0,,1488000.0,,3000.0,,False,NY,216 Bay 40th St # 1,https://photos.zillowstatic.com/p_l/ISyrjdgqmrz8hk0000000000.jpg,https://photos.zillowstatic.com/p_n/ISyrjdgqmrz8hk0000000000.jpg,https://photos.zillowstatic.com/p_m/ISyrjdgqmrz8hk0000000000.jpg,https://photos.zillowstatic.com/p_j/ISyrjdgqmrz8hk0000000000.jpg,-1,620149.0,False,11214,2085306137
1.0,2.0,8458,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISa13gubi8l0ek0000000000.jpg,814693.0,https://photos.zillowstatic.com/p_f/ISa13gubi8l0ek0000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISa13gubi8l0ek0000000000.jpg,False,False,False,False,False,,False,False,40.695576,"{u'is_openHouse': True, u'is_FSBA': True}",,-73.994924,,,-1.0,https://photos.zillowstatic.com/p_c/ISa13gubi8l0ek0000000000.jpg,Sun. 12:30-2pm,"{u'open_house_showing': [{u'open_house_start': 1554060600000, u'open_house_end': 1554066000000}]}",8,1100000.0,,1100000.0,,2850.0,,False,NY,62 Pierrepont St APT 8D,https://photos.zillowstatic.com/p_l/ISa13gubi8l0ek0000000000.jpg,https://photos.zillowstatic.com/p_n/ISa13gubi8l0ek0000000000.jpg,https://photos.zillowstatic.com/p_m/ISa13gubi8l0ek0000000000.jpg,https://photos.zillowstatic.com/p_j/ISa13gubi8l0ek0000000000.jpg,-1,1100937.0,False,11201,121668470
2.0,1.0,14224,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISuoyrty9s46ek0000000000.jpg,597304.0,https://photos.zillowstatic.com/p_f/ISuoyrty9s46ek0000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISuoyrty9s46ek0000000000.jpg,False,False,False,False,False,,False,False,40.727345,"{u'is_openHouse': True, u'is_FSBA': True}",765.0,-73.9499,,,2500.0,https://photos.zillowstatic.com/p_c/ISuoyrty9s46ek0000000000.jpg,Sun. 11:30am-1pm,"{u'open_house_showing': [{u'open_house_start': 1554057000000, u'open_house_end': 1554062400000}]}",10,725000.0,,725000.0,,2500.0,128.0,False,NY,145 Mcguinness Blvd APT 1A,https://photos.zillowstatic.com/p_l/ISuoyrty9s46ek0000000000.jpg,https://photos.zillowstatic.com/p_n/ISuoyrty9s46ek0000000000.jpg,https://photos.zillowstatic.com/p_m/ISuoyrty9s46ek0000000000.jpg,https://photos.zillowstatic.com/p_j/ISuoyrty9s46ek0000000000.jpg,-1,746631.0,False,11222,145589568
1.0,2.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISyvqluxg4ahb51000000000.jpg,1458226.0,https://photos.zillowstatic.com/p_f/ISyvqluxg4ahb51000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISyvqluxg4ahb51000000000.jpg,False,False,False,False,False,,False,False,40.719365,{u'is_FSBA': True},1640.0,-73.957667,,,2000.0,https://photos.zillowstatic.com/p_c/ISyvqluxg4ahb51000000000.jpg,,,2,2275000.0,,2275000.0,,4125.0,64.0,False,NY,138 N 9th St,https://photos.zillowstatic.com/p_l/ISyvqluxg4ahb51000000000.jpg,https://photos.zillowstatic.com/p_n/ISyvqluxg4ahb51000000000.jpg,https://photos.zillowstatic.com/p_m/ISyvqluxg4ahb51000000000.jpg,https://photos.zillowstatic.com/p_j/ISyvqluxg4ahb51000000000.jpg,-1,1970576.0,False,11249,30618367
5.0,6.0,13274,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISe4k6qq9hyuak0000000000.jpg,1761957.0,https://photos.zillowstatic.com/p_f/ISe4k6qq9hyuak0000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISe4k6qq9hyuak0000000000.jpg,False,False,False,False,False,,False,False,40.633828,{u'is_FSBA': True},5000.0,-73.959817,,,5000.0,https://photos.zillowstatic.com/p_c/ISe4k6qq9hyuak0000000000.jpg,,,1,2650000.0,,2650000.0,,2000.0,64.0,False,NY,699 E 18th St,https://photos.zillowstatic.com/p_l/ISe4k6qq9hyuak0000000000.jpg,https://photos.zillowstatic.com/p_n/ISe4k6qq9hyuak0000000000.jpg,https://photos.zillowstatic.com/p_m/ISe4k6qq9hyuak0000000000.jpg,https://photos.zillowstatic.com/p_j/ISe4k6qq9hyuak0000000000.jpg,-1,2381023.0,False,11230,30669937
1.0,1.0,3031,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS62x809q1wrq41000000000.jpg,231986.0,https://photos.zillowstatic.com/p_f/IS62x809q1wrq41000000000.jpg,True,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/IS62x809q1wrq41000000000.jpg,False,False,False,False,False,,False,False,40.5764,"{u'is_openHouse': True, u'is_FSBA': True}",929.0,-73.961502,2122751190.0,2122751190.0,-1.0,https://photos.zillowstatic.com/p_c/IS62x809q1wrq41000000000.jpg,Sat. 12-2pm,"{u'open_house_showing': [{u'open_house_start': 1553972400000, u'open_house_end': 1553979600000}]}",2,259000.0,,259000.0,,1750.0,,False,NY,3130 Brighton 6 St # 4G,https://photos.zillowstatic.com/p_l/IS62x809q1wrq41000000000.jpg,https://photos.zillowstatic.com/p_n/IS62x809q1wrq41000000000.jpg,https://photos.zillowstatic.com/p_m/IS62x809q1wrq41000000000.jpg,https://photos.zillowstatic.com/p_j/IS62x809q1wrq41000000000.jpg,-1,289983.0,False,11235,2103572772
1.0,1.0,14258,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS2bl219gjph5l1000000000.jpg,371281.0,https://photos.zillowstatic.com/p_f/IS2bl219gjph5l1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/IS2bl219gjph5l1000000000.jpg,False,False,False,False,False,,False,False,40.636277,"{u'is_openHouse': True, u'is_FSBA': True}",800.0,-74.036428,,,14000.0,https://photos.zillowstatic.com/p_c/IS2bl219gjph5l1000000000.jpg,Sun. 1-2:30pm,"{u'open_house_showing': [{u'open_house_start': 1554062400000, u'open_house_end': 1554067800000}]}",12,445000.0,,445000.0,,1950.0,,False,NY,7101 Shore Rd APT 6C,https://photos.zillowstatic.com/p_l/IS2bl219gjph5l1000000000.jpg,https://photos.zillowstatic.com/p_n/IS2bl219gjph5l1000000000.jpg,https://photos.zillowstatic.com/p_m/IS2bl219gjph5l1000000000.jpg,https://photos.zillowstatic.com/p_j/IS2bl219gjph5l1000000000.jpg,-1,464102.0,False,11209,245025235
1.0,1.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISyvif47zjy7em1000000000.jpg,436978.0,https://photos.zillowstatic.com/p_f/ISyvif47zjy7em1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISyvif47zjy7em1000000000.jpg,False,False,False,False,False,,False,False,40.697536,"{u'is_openHouse': True, u'is_FSBA': True}",630.0,-73.988311,,,-1.0,https://photos.zillowstatic.com/p_c/ISyvif47zjy7em1000000000.jpg,Sun. 12-1pm,"{u'open_house_showing': [{u'open_house_start': 1554058800000, u'open_house_end': 1554062400000}]}",11,575000.0,,575000.0,,2596.0,,False,NY,215 Adams St # 14E,https://photos.zillowstatic.com/p_l/ISyvif47zjy7em1000000000.jpg,https://photos.zillowstatic.com/p_n/ISyvif47zjy7em1000000000.jpg,https://photos.zillowstatic.com/p_m/ISyvif47zjy7em1000000000.jpg,https://photos.zillowstatic.com/p_j/ISyvif47zjy7em1000000000.jpg,-1,590512.0,False,11201,124397516
1.0,3.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISy70heh3kue2l1000000000.jpg,1083961.0,https://photos.zillowstatic.com/p_f/ISy70heh3kue2l1000000000.jpg,True,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISy70heh3kue2l1000000000.jpg,False,False,False,False,False,,False,False,40.685558,{u'is_FSBA': True},2760.0,-73.928233,,,1817.0,https://photos.zillowstatic.com/p_c/ISy70heh3kue2l1000000000.jpg,,,9,1400000.0,,1400000.0,,3999.0,,False,NY,726 Jefferson Ave,https://photos.zillowstatic.com/p_l/ISy70heh3kue2l1000000000.jpg,https://photos.zillowstatic.com/p_n/ISy70heh3kue2l1000000000.jpg,https://photos.zillowstatic.com/p_m/ISy70heh3kue2l1000000000.jpg,https://photos.zillowstatic.com/p_j/ISy70heh3kue2l1000000000.jpg,-1,1464813.0,False,11221,30604553
4.0,7.0,13501,Brooklyn,USA,USD,1.55354472e+12,0,-1,https://photos.zillowstatic.com/p_h/IS6avop8vmwlhm1000000000.jpg,1143485.0,https://photos.zillowstatic.com/p_f/IS6avop8vmwlhm1000000000.jpg,False,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/IS6avop8vmwlhm1000000000.jpg,False,False,False,False,False,,False,False,40.6837,{u'is_FSBA': True},800.0,-74.002601,139319.0,139319.0,-1.0,https://photos.zillowstatic.com/p_c/IS6avop8vmwlhm1000000000.jpg,,,15,2600000.0,-300000.0,2600000.0,"$300,000 (Mar 25)",7200.0,128.0,False,NY,103 President St APT 1,https://photos.zillowstatic.com/p_l/IS6avop8vmwlhm1000000000.jpg,https://photos.zillowstatic.com/p_n/IS6avop8vmwlhm1000000000.jpg,https://photos.zillowstatic.com/p_m/IS6avop8vmwlhm1000000000.jpg,https://photos.zillowstatic.com/p_j/IS6avop8vmwlhm1000000000.jpg,-1,1545250.0,False,11231,2094656004
